scenario_id,num_of_threads,bucket,query_id,cartesian_product,probability,running_time,improvement_factor
28,10,3,0,3888,{0.5=0.9989037636154564},19293,2.904940
28,12,3,0,3888,{0.5=0.9989037636154564},19431,2.884309
28,14,3,0,3888,{0.5=0.9989037636154564},19401,2.888769
28,16,3,0,3888,{0.5=0.9989037636154564},19192,2.920227
28,18,3,0,3888,{0.5=0.9989037636154564},19362,2.894587
28,20,3,0,3888,{0.5=0.9989037636154564},19281,2.906748
28,22,3,0,3888,{0.5=0.9989037636154564},19282,2.906597
28,24,3,0,3888,{0.5=0.9989037636154564},19420,2.885942
30,1,3,0,3888,{0.5=0.9119574199632509},39485,1.000000
30,2,3,0,3888,{0.5=0.9119574199632422},19134,2.063604
30,4,3,0,3888,{0.5=0.911957419963269},13021,3.032409
30,6,3,0,3888,{0.5=0.9119574199632698},13270,2.975509
30,8,3,0,3888,{0.5=0.911957419963269},13050,3.025671
30,10,3,0,3888,{0.5=0.911957419963269},12977,3.042691
30,12,3,0,3888,{0.5=0.911957419963269},12898,3.061327
30,14,3,0,3888,{0.5=0.911957419963269},13061,3.023122
30,16,3,0,3888,{0.5=0.911957419963269},13894,2.841874
30,18,3,0,3888,{0.5=0.911957419963269},13219,2.986989
30,20,3,0,3888,{0.5=0.911957419963269},13119,3.009757
30,22,3,0,3888,{0.5=0.911957419963269},13075,3.019885
30,24,3,0,3888,{0.5=0.911957419963269},13208,2.989476
31,1,3,0,3888,{0.5=0.9997856203849711},56927,1.000000
31,2,3,0,3888,{0.5=0.9997856203849621},27801,2.047660
31,4,3,0,3888,{0.5=0.9997856203849775},19555,2.911123
31,6,3,0,3888,{0.5=0.9997856203849786},19402,2.934079
31,8,3,0,3888,{0.5=0.9997856203849809},20130,2.827968
31,10,3,0,3888,{0.5=0.999785620384984},19484,2.921731
31,12,3,0,3888,{0.5=0.999785620384986},19868,2.865261
31,14,3,0,3888,{0.5=0.999785620384986},19238,2.959091
31,16,3,0,3888,{0.5=0.999785620384986},19329,2.945160
31,18,3,0,3888,{0.5=0.9997856203849858},19502,2.919034
31,20,3,0,3888,{0.5=0.999785620384986},19254,2.956632
31,22,3,0,3888,{0.5=0.999785620384986},19101,2.980315
31,24,3,0,3888,{0.5=0.999785620384986},19509,2.917987
